Phi[deg],Theta[deg],re(rEY)[mV]
-22,108,1088.72
-20,108,1079.67
-18,108,1067.63
-16,108,1052.65
-14,108,1034.85
-12,108,1014.31
-10,108,991.188
-8,108,965.618
-6,108,937.768
-4,108,907.816
-2,108,875.958
0,108,842.398
2,108,807.354
4,108,771.052
6,108,733.725
8,108,695.614
10,108,656.962
12,108,618.014
14,108,579.018
16,108,540.217
18,108,501.853
20,108,464.164
22,108,427.377
24,108,391.715
26,108,357.388
28,108,324.595
30,108,293.522
32,108,264.338
34,108,237.197
36,108,212.237
38,108,189.575
40,108,169.31
42,108,151.518
44,108,136.256
46,108,123.56
48,108,113.441
50,108,105.891
52,108,100.879
54,108,98.3547
56,108,98.2449
58,108,100.459
60,108,104.887
62,108,111.405
64,108,119.871
66,108,130.133
68,108,142.026
70,108,155.378
72,108,170.012
74,108,185.745
76,108,202.393
78,108,219.776
80,108,237.715
82,108,256.037
84,108,274.578
86,108,293.183
88,108,311.708
90,108,330.024
92,108,348.016
94,108,365.582
96,108,382.639
98,108,399.117
100,108,414.967
102,108,430.152
104,108,444.654
106,108,458.469
108,108,471.608
110,108,484.094
112,108,495.964
114,108,507.266
116,108,518.054
118,108,528.395
120,108,538.356
122,108,548.012
124,108,557.441
126,108,566.719
128,108,575.922
130,108,585.124
132,108,594.395
134,108,603.798
136,108,613.391
138,108,623.219
140,108,633.323
142,108,643.728
144,108,654.451
146,108,665.494
148,108,676.846
150,108,688.485
152,108,700.371
154,108,712.453
156,108,724.665
158,108,736.929
160,108,749.153
162,108,761.234
164,108,773.058
166,108,784.501
168,108,795.433
170,108,805.716
172,108,815.209
174,108,823.768
176,108,831.251
178,108,837.515
180,108,842.424
-180,110,792.257
-178,110,799.013
-176,110,804.364
-174,110,808.185
-172,110,810.367
-170,110,810.811
-168,110,809.438
-166,110,806.186
-164,110,801.011
-162,110,793.892
-160,110,784.827
-158,110,773.837
-156,110,760.966
-154,110,746.277
-152,110,729.857
-150,110,711.814
-148,110,692.272
-146,110,671.378
-144,110,649.294
-142,110,626.195
-140,110,602.273
-138,110,577.729
-136,110,552.774
-134,110,527.625
-132,110,502.504
-130,110,477.636
-128,110,453.244
-126,110,429.552
-124,110,406.777
-122,110,385.13
-120,110,364.815
-118,110,346.023
-116,110,328.936
-114,110,313.72
-112,110,300.529
-110,110,289.497
-108,110,280.743
-106,110,274.367
-104,110,270.45
-102,110,269.052
-100,110,270.214
-98,110,273.955
-96,110,280.275
-94,110,289.15
-92,110,300.539
-90,110,314.377
-88,110,330.583
-86,110,349.054
-84,110,369.67
-82,110,392.293
-80,110,416.77
-78,110,442.932
-76,110,470.598
-74,110,499.573
-72,110,529.652
-70,110,560.623
-68,110,592.264
-66,110,624.35
-64,110,656.651
-62,110,688.936
-60,110,720.971
-58,110,752.527
-56,110,783.376
-54,110,813.294
-52,110,842.066
-50,110,869.482
-48,110,895.343
-46,110,919.459
-44,110,941.653
-42,110,961.761
-40,110,979.633
-38,110,995.135
-36,110,1008.15
-34,110,1018.57
-32,110,1026.31
-30,110,1031.32
-28,110,1033.54
-26,110,1032.95
-24,110,1029.54
-22,110,1023.32
-20,110,1014.33
-18,110,1002.61
-16,110,988.246
-14,110,971.317
-12,110,951.934
-10,110,930.223
-8,110,906.326
-6,110,880.4
-4,110,852.618
-2,110,823.163
0,110,792.232
2,110,760.031
4,110,726.773
6,110,692.68
8,110,657.976
10,110,622.891
12,110,587.655
14,110,552.496
16,110,517.643
18,110,483.316
20,110,449.735
22,110,417.107
24,110,385.633
26,110,355.503
28,110,326.894
30,110,299.967
32,110,274.873
34,110,251.741
36,110,230.688
38,110,211.808
40,110,195.178
42,110,180.856
44,110,168.877
46,110,159.257
48,110,151.992
50,110,147.056
52,110,144.404
54,110,143.971
56,110,145.673
58,110,149.409
60,110,155.062
62,110,162.5
64,110,171.579
66,110,182.142
68,110,194.024
70,110,207.056
72,110,221.061
74,110,235.863
76,110,251.283
78,110,267.147
80,110,283.286
82,110,299.538
84,110,315.75
86,110,331.778
88,110,347.494
90,110,362.781
92,110,377.54
94,110,391.685
96,110,405.15
98,110,417.883
100,110,429.851
102,110,441.038
104,110,451.443
106,110,461.083
108,110,469.987
110,110,478.201
112,110,485.781
114,110,492.795
116,110,499.32
118,110,505.44
120,110,511.248
122,110,516.837
124,110,522.305
126,110,527.748
128,110,533.263
130,110,538.942
132,110,544.872
134,110,551.133
136,110,557.799
138,110,564.933
140,110,572.584
142,110,580.794
144,110,589.588
146,110,598.979
148,110,608.963
150,110,619.524
152,110,630.628
154,110,642.228
156,110,654.259
158,110,666.643
160,110,679.288
162,110,692.089
164,110,704.928
166,110,717.677
168,110,730.2
170,110,742.353
172,110,753.985
174,110,764.944
176,110,775.077
178,110,784.231
180,110,792.257
-180,112,741.765
-178,112,751.684
-176,112,760.396
-174,112,767.763
-172,112,773.659
-170,112,777.971
-168,112,780.601
-166,112,781.471
-164,112,780.519
-162,112,777.703
-160,112,773.001
-158,112,766.414
-156,112,757.963
-154,112,747.69
-152,112,735.659
-150,112,721.955
-148,112,706.682
-146,112,689.96
-144,112,671.932
-142,112,652.751
-140,112,632.587
-138,112,611.621
-136,112,590.046
-134,112,568.059
-132,112,545.866
-130,112,523.677
-128,112,501.702
-126,112,480.151
-124,112,459.232
-122,112,439.146
-120,112,420.09
-118,112,402.252
-116,112,385.809
-114,112,370.926
-112,112,357.755
-110,112,346.435
-108,112,337.086
-106,112,329.814
-104,112,324.706
-102,112,321.83
-100,112,321.236
-98,112,322.953
-96,112,326.991
-94,112,333.341
-92,112,341.974
-90,112,352.84
-88,112,365.872
-86,112,380.983
-84,112,398.07
-82,112,417.012
-80,112,437.674
-78,112,459.905
-76,112,483.541
-74,112,508.408
-72,112,534.32
-70,112,561.084
-68,112,588.498
-66,112,616.355
-64,112,644.447
-62,112,672.56
-60,112,700.483
-58,112,728.003
-56,112,754.911
-54,112,781.003
-52,112,806.081
-50,112,829.951
-48,112,852.431
-46,112,873.347
-44,112,892.537
-42,112,909.85
-40,112,925.149
-38,112,938.31
-36,112,949.226
-34,112,957.803
-32,112,963.968
-30,112,967.66
-28,112,968.84
-26,112,967.485
-24,112,963.59
-22,112,957.17
-20,112,948.258
-18,112,936.904
-16,112,923.178
-14,112,907.167
-12,112,888.974
-10,112,868.72
-8,112,846.54
-6,112,822.583
-4,112,797.013
-2,112,770.004
0,112,741.741
2,112,712.418
4,112,682.236
6,112,651.402
8,112,620.127
10,112,588.623
12,112,557.103
14,112,525.78
16,112,494.861
18,112,464.551
20,112,435.046
22,112,406.535
24,112,379.198
26,112,353.202
28,112,328.702
30,112,305.841
32,112,284.743
34,112,265.519
36,112,248.261
38,112,233.045
40,112,219.925
42,112,208.94
44,112,200.107
46,112,193.423
48,112,188.868
50,112,186.401
52,112,185.962
54,112,187.475
56,112,190.846
58,112,195.965
60,112,202.707
62,112,210.937
64,112,220.505
66,112,231.255
68,112,243.024
70,112,255.641
72,112,268.935
74,112,282.735
76,112,296.869
78,112,311.172
80,112,325.484
82,112,339.652
84,112,353.536
86,112,367.006
88,112,379.945
90,112,392.254
92,112,403.845
94,112,414.651
96,112,424.62
98,112,433.719
100,112,441.931
102,112,449.258
104,112,455.717
106,112,461.344
108,112,466.186
110,112,470.309
112,112,473.787
114,112,476.708
116,112,479.168
118,112,481.272
120,112,483.128
122,112,484.852
124,112,486.557
126,112,488.361
128,112,490.376
130,112,492.712
132,112,495.472
134,112,498.752
136,112,502.64
138,112,507.212
140,112,512.531
142,112,518.648
144,112,525.6
146,112,533.408
148,112,542.076
150,112,551.593
152,112,561.931
154,112,573.044
156,112,584.873
158,112,597.339
160,112,610.35
162,112,623.8
164,112,637.568
166,112,651.524
168,112,665.524
170,112,679.42
172,112,693.056
174,112,706.27
176,112,718.901
178,112,730.785
180,112,741.765
-180,114,690.983
-178,114,703.875
-176,114,715.753
-174,114,726.467
-172,114,735.879
-170,114,743.862
-168,114,750.302
-166,114,755.104
-164,114,758.19
-162,114,759.498
-160,114,758.989
-158,114,756.643
-156,114,752.46
-154,114,746.463
-152,114,738.692
-150,114,729.212
-148,114,718.102
-146,114,705.465
-144,114,691.418
-142,114,676.094
-140,114,659.643
-138,114,642.224
-136,114,624.011
-134,114,605.184
-132,114,585.931
-130,114,566.446
-128,114,546.925
-126,114,527.564
-124,114,508.56
-122,114,490.106
-120,114,472.39
-118,114,455.592
-116,114,439.887
-114,114,425.436
-112,114,412.391
-110,114,400.89
-108,114,391.057
-106,114,383
-104,114,376.812
-102,114,372.568
-100,114,370.325
-98,114,370.123
-96,114,371.982
-94,114,375.904
-92,114,381.872
-90,114,389.852
-88,114,399.791
-86,114,411.617
-84,114,425.244
-82,114,440.568
-80,114,457.471
-78,114,475.821
-76,114,495.473
-74,114,516.271
-72,114,538.05
-70,114,560.636
-68,114,583.847
-66,114,607.498
-64,114,631.398
-62,114,655.355
-60,114,679.177
-58,114,702.671
-56,114,725.648
-54,114,747.921
-52,114,769.311
-50,114,789.642
-48,114,808.748
-46,114,826.471
-44,114,842.665
-42,114,857.191
-40,114,869.926
-38,114,880.758
-36,114,889.59
-34,114,896.339
-32,114,900.938
-30,114,903.334
-28,114,903.493
-26,114,901.396
-24,114,897.041
-22,114,890.445
-20,114,881.641
-18,114,870.678
-16,114,857.624
-14,114,842.56
-12,114,825.588
-10,114,806.819
-8,114,786.383
-6,114,764.421
-4,114,741.085
-2,114,716.541
0,114,690.96
2,114,664.525
4,114,637.423
6,114,609.845
8,114,581.988
10,114,554.046
12,114,526.216
14,114,498.691
16,114,471.661
18,114,445.311
20,114,419.816
22,114,395.346
24,114,372.058
26,114,350.099
28,114,329.603
30,114,310.689
32,114,293.462
34,114,278.011
36,114,264.408
38,114,252.707
40,114,242.945
42,114,235.139
44,114,229.29
46,114,225.379
48,114,223.37
50,114,223.207
52,114,224.82
54,114,228.121
56,114,233.006
58,114,239.359
60,114,247.05
62,114,255.938
64,114,265.874
66,114,276.7
68,114,288.254
70,114,300.369
72,114,312.879
74,114,325.618
76,114,338.423
78,114,351.136
80,114,363.609
82,114,375.7
84,114,387.279
86,114,398.231
88,114,408.452
90,114,417.856
92,114,426.373
94,114,433.948
96,114,440.547
98,114,446.152
100,114,450.764
102,114,454.4
104,114,457.096
106,114,458.903
108,114,459.889
110,114,460.133
112,114,459.73
114,114,458.784
116,114,457.409
118,114,455.727
120,114,453.865
122,114,451.954
124,114,450.125
126,114,448.511
128,114,447.241
130,114,446.439
132,114,446.224
134,114,446.705
136,114,447.984
138,114,450.147
140,114,453.27
142,114,457.414
144,114,462.624
146,114,468.93
148,114,476.343
150,114,484.857
152,114,494.449
154,114,505.078
156,114,516.685
158,114,529.195
160,114,542.514
162,114,556.537
164,114,571.142
166,114,586.193
168,114,601.547
170,114,617.049
172,114,632.537
174,114,647.844
176,114,662.801
178,114,677.237
180,114,690.983
-180,116,639.952
-178,116,655.601
-176,116,670.427
-174,116,684.267
-172,116,696.971
-170,116,708.399
-168,116,718.425
-166,116,726.938
-164,116,733.844
-162,116,739.066
-160,116,742.546
-158,116,744.244
-156,116,744.144
-154,116,742.246
-152,116,738.572
-150,116,733.163
-148,116,726.081
-146,116,717.404
-144,116,707.229
-142,116,695.669
-140,116,682.852
-138,116,668.918
-136,116,654.021
-134,116,638.323
-132,116,621.994
-130,116,605.213
-128,116,588.159
-126,116,571.017
-124,116,553.97
-122,116,537.202
-120,116,520.89
-118,116,505.21
-116,116,490.328
-114,116,476.403
-112,116,463.585
-110,116,452.01
-108,116,441.804
-106,116,433.078
-104,116,425.928
-102,116,420.435
-100,116,416.664
-98,116,414.662
-96,116,414.46
-94,116,416.07
-92,116,419.489
-90,116,424.694
-88,116,431.646
-86,116,440.291
-84,116,450.556
-82,116,462.356
-80,116,475.589
-78,116,490.143
-76,116,505.89
-74,116,522.696
-72,116,540.413
-70,116,558.887
-68,116,577.959
-66,116,597.461
-64,116,617.225
-62,116,637.079
-60,116,656.849
-58,116,676.364
-56,116,695.453
-54,116,713.949
-52,116,731.691
-50,116,748.521
-48,116,764.29
-46,116,778.856
-44,116,792.087
-42,116,803.859
-40,116,814.063
-38,116,822.598
-36,116,829.378
-34,116,834.328
-32,116,837.391
-30,116,838.52
-28,116,837.687
-26,116,834.876
-24,116,830.089
-22,116,823.344
-20,116,814.673
-18,116,804.125
-16,116,791.764
-14,116,777.668
-12,116,761.933
-10,116,744.664
-8,116,725.983
-6,116,706.021
-4,116,684.922
-2,116,662.838
0,116,639.93
2,116,616.366
4,116,592.319
6,116,567.966
8,116,543.485
10,116,519.055
12,116,494.855
14,116,471.059
16,116,447.839
18,116,425.357
20,116,403.772
22,116,383.232
24,116,363.872
26,116,345.819
28,116,329.186
30,116,314.072
32,116,300.559
34,116,288.718
36,116,278.599
38,116,270.238
40,116,263.653
42,116,258.845
44,116,255.797
46,116,254.475
48,116,254.83
50,116,256.793
52,116,260.282
54,116,265.2
56,116,271.438
58,116,278.87
60,116,287.365
62,116,296.777
64,116,306.958
66,116,317.75
68,116,328.994
70,116,340.528
72,116,352.189
74,116,363.821
76,116,375.267
78,116,386.379
80,116,397.019
82,116,407.057
84,116,416.376
86,116,424.873
88,116,432.457
90,116,439.057
92,116,444.616
94,116,449.097
96,116,452.478
98,116,454.758
100,116,455.954
102,116,456.098
104,116,455.242
106,116,453.453
108,116,450.815
110,116,447.423
112,116,443.388
114,116,438.83
116,116,433.879
118,116,428.672
120,116,423.35
122,116,418.061
124,116,412.951
126,116,408.165
128,116,403.848
130,116,400.136
132,116,397.162
134,116,395.046
136,116,393.901
138,116,393.826
140,116,394.905
142,116,397.208
144,116,400.789
146,116,405.685
148,116,411.912
150,116,419.472
152,116,428.344
154,116,438.493
156,116,449.861
158,116,462.375
160,116,475.944
162,116,490.46
164,116,505.802
166,116,521.833
168,116,538.406
170,116,555.364
172,116,572.541
174,116,589.764
176,116,606.858
178,116,623.646
180,116,639.952
-180,118,588.717
-178,118,606.89
-176,118,624.422
-174,118,641.142
-172,118,656.889
-170,118,671.512
-168,118,684.873
-166,118,696.848
-164,118,707.328
-162,118,716.222
-160,118,723.454
-158,118,728.97
-156,118,732.733
-154,118,734.726
-152,118,734.95
-150,118,733.429
-148,118,730.202
-146,118,725.328
-144,118,718.884
-142,118,710.962
-140,118,701.669
-138,118,691.127
-136,118,679.469
-134,118,666.841
-132,118,653.394
-130,118,639.29
-128,118,624.695
-126,118,609.779
-124,118,594.711
-122,118,579.665
-120,118,564.808
-118,118,550.308
-116,118,536.325
-114,118,523.012
-112,118,510.516
-110,118,498.972
-108,118,488.505
-106,118,479.227
-104,118,471.239
-102,118,464.626
-100,118,459.458
-98,118,455.789
-96,118,453.661
-94,118,453.095
-92,118,454.098
-90,118,456.661
-88,118,460.76
-86,118,466.352
-84,118,473.384
-82,118,481.783
-80,118,491.469
-78,118,502.344
-76,118,514.302
-74,118,527.225
-72,118,540.988
-70,118,555.455
-68,118,570.487
-66,118,585.937
-64,118,601.658
-62,118,617.497
-60,118,633.302
-58,118,648.92
-56,118,664.201
-54,118,678.997
-52,118,693.164
-50,118,706.563
-48,118,719.061
-46,118,730.533
-44,118,740.862
-42,118,749.94
-40,118,757.667
-38,118,763.957
-36,118,768.733
-34,118,771.932
-32,118,773.502
-30,118,773.404
-28,118,771.615
-26,118,768.125
-24,118,762.936
-22,118,756.068
-20,118,747.554
-18,118,737.439
-16,118,725.786
-14,118,712.669
-12,118,698.175
-10,118,682.406
-8,118,665.473
-6,118,647.499
-4,118,628.617
-2,118,608.966
0,118,588.696
2,118,567.96
4,118,546.916
6,118,525.725
8,118,504.549
10,118,483.55
12,118,462.888
14,118,442.72
16,118,423.195
18,118,404.461
20,118,386.652
22,118,369.897
24,118,354.312
26,118,340.003
28,118,327.062
30,118,315.567
32,118,305.584
34,118,297.16
36,118,290.329
38,118,285.108
40,118,281.499
42,118,279.485
44,118,279.035
46,118,280.101
48,118,282.621
50,118,286.517
52,118,291.696
54,118,298.054
56,118,305.473
58,118,313.826
60,118,322.977
62,118,332.78
64,118,343.086
66,118,353.74
68,118,364.586
70,118,375.467
72,118,386.227
74,118,396.716
76,118,406.787
78,118,416.303
80,118,425.135
82,118,433.164
84,118,440.287
86,118,446.412
88,118,451.463
90,118,455.382
92,118,458.127
94,118,459.673
96,118,460.015
98,118,459.166
100,118,457.155
102,118,454.032
104,118,449.863
106,118,444.728
108,118,438.726
110,118,431.968
112,118,424.577
114,118,416.687
116,118,408.443
118,118,399.994
120,118,391.497
122,118,383.11
124,118,374.992
126,118,367.303
128,118,360.197
130,118,353.823
132,118,348.323
134,118,343.83
136,118,340.465
138,118,338.336
140,118,337.536
142,118,338.143
144,118,340.218
146,118,343.804
148,118,348.924
150,118,355.584
152,118,363.768
154,118,373.444
156,118,384.557
158,118,397.037
160,118,410.793
162,118,425.72
164,118,441.695
166,118,458.582
168,118,476.232
170,118,494.486
172,118,513.175
174,118,532.123
176,118,551.152
178,118,570.077
180,118,588.717
-180,120,537.328
-178,120,557.775
-176,120,577.753
-174,120,597.087
-172,120,615.605
-170,120,633.149
-168,120,649.57
-166,120,664.732
-164,120,678.513
-162,120,690.809
-160,120,701.53
-158,120,710.606
-156,120,717.982
-154,120,723.626
-152,120,727.521
-150,120,729.671
-148,120,730.096
-146,120,728.837
-144,120,725.95
-142,120,721.508
-140,120,715.599
-138,120,708.326
-136,120,699.803
-134,120,690.157
-132,120,679.524
-130,120,668.048
-128,120,655.878
-126,120,643.171
-124,120,630.085
-122,120,616.779
-120,120,603.412
-118,120,590.141
-116,120,577.12
-114,120,564.496
-112,120,552.411
-110,120,540.998
-108,120,530.381
-106,120,520.672
-104,120,511.973
-102,120,504.373
-100,120,497.948
-98,120,492.758
-96,120,488.852
-94,120,486.261
-92,120,485.002
-90,120,485.079
-88,120,486.479
-86,120,489.176
-84,120,493.128
-82,120,498.282
-80,120,504.572
-78,120,511.919
-76,120,520.235
-74,120,529.422
-72,120,539.372
-70,120,549.972
-68,120,561.101
-66,120,572.633
-64,120,584.44
-62,120,596.39
-60,120,608.352
-58,120,620.192
-56,120,631.778
-54,120,642.984
-52,120,653.681
-50,120,663.75
-48,120,673.075
-46,120,681.546
-44,120,689.06
-42,120,695.524
-40,120,700.853
-38,120,704.97
-36,120,707.81
-34,120,709.318
-32,120,709.451
-30,120,708.177
-28,120,705.478
-26,120,701.346
-24,120,695.789
-22,120,688.826
-20,120,680.488
-18,120,670.821
-16,120,659.883
-14,120,647.743
-12,120,634.485
-10,120,620.2
-8,120,604.992
-6,120,588.974
-4,120,572.267
-2,120,555.001
0,120,537.309
2,120,519.331
4,120,501.21
6,120,483.092
8,120,465.121
10,120,447.441
12,120,430.195
14,120,413.52
16,120,397.548
18,120,382.405
20,120,368.208
22,120,355.063
24,120,343.07
26,120,332.312
28,120,322.863
30,120,314.782
32,120,308.115
34,120,302.891
36,120,299.128
38,120,296.825
40,120,295.968
42,120,296.526
44,120,298.455
46,120,301.694
48,120,306.169
50,120,311.793
52,120,318.467
54,120,326.079
56,120,334.506
58,120,343.618
60,120,353.278
62,120,363.339
64,120,373.654
66,120,384.071
68,120,394.439
70,120,404.605
72,120,414.422
74,120,423.747
76,120,432.443
78,120,440.382
80,120,447.447
82,120,453.531
84,120,458.541
86,120,462.399
88,120,465.042
90,120,466.426
92,120,466.521
94,120,465.317
96,120,462.822
98,120,459.061
100,120,454.08
102,120,447.939
104,120,440.718
106,120,432.512
108,120,423.43
110,120,413.597
112,120,403.147
114,120,392.229
116,120,380.997
118,120,369.612
120,120,358.243
122,120,347.058
124,120,336.228
