Phi[deg],Theta[deg],im(rEX)[mV]
86,14,-19.0891
88,14,-9.55942
90,14,0.0172922
92,14,9.594
94,14,19.1237
96,14,28.5596
98,14,37.8553
100,14,46.9654
102,14,55.8449
104,14,64.4505
106,14,72.7398
108,14,80.6723
110,14,88.2091
112,14,95.3133
114,14,101.95
116,14,108.087
118,14,113.694
120,14,118.744
122,14,123.212
124,14,127.076
126,14,130.318
128,14,132.921
130,14,134.874
132,14,136.166
134,14,136.792
136,14,136.749
138,14,136.037
140,14,134.659
142,14,132.623
144,14,129.938
146,14,126.617
148,14,122.678
150,14,118.139
152,14,113.022
154,14,107.353
156,14,101.159
158,14,94.4694
160,14,87.3179
162,14,79.7389
164,14,71.7692
166,14,63.4476
168,14,54.8144
170,14,45.9115
172,14,36.7821
174,14,27.4705
176,14,18.0218
178,14,8.48182
180,14,-1.10318
-180,16,-1.23925
-178,16,-13.4923
-176,16,-25.6844
-174,16,-37.7566
-172,16,-49.6504
-170,16,-61.3081
-168,16,-72.6733
-166,16,-83.6909
-164,16,-94.3074
-162,16,-104.471
-160,16,-114.133
-158,16,-123.245
-156,16,-131.764
-154,16,-139.648
-152,16,-146.858
-150,16,-153.359
-148,16,-159.119
-146,16,-164.11
-144,16,-168.307
-142,16,-171.689
-140,16,-174.239
-138,16,-175.945
-136,16,-176.797
-134,16,-176.792
-132,16,-175.928
-130,16,-174.209
-128,16,-171.643
-126,16,-168.243
-124,16,-164.024
-122,16,-159.006
-120,16,-153.214
-118,16,-146.676
-116,16,-139.423
-114,16,-131.489
-112,16,-122.915
-110,16,-113.741
-108,16,-104.011
-106,16,-93.7741
-104,16,-83.079
-102,16,-71.9781
-100,16,-60.5255
-98,16,-48.7772
-96,16,-36.7905
-94,16,-24.624
-92,16,-12.3371
-90,16,0.0102104
-88,16,12.3575
-86,16,24.6444
-84,16,36.811
-82,16,48.7977
-80,16,60.546
-78,16,71.9987
-76,16,83.0996
-74,16,93.7948
-72,16,104.032
-70,16,113.762
-68,16,122.936
-66,16,131.51
-64,16,139.444
-62,16,146.697
-60,16,153.236
-58,16,159.028
-56,16,164.045
-54,16,168.264
-52,16,171.665
-50,16,174.231
-48,16,175.95
-46,16,176.814
-44,16,176.82
-42,16,175.968
-40,16,174.262
-38,16,171.712
-36,16,168.331
-34,16,164.134
-32,16,159.143
-30,16,153.383
-28,16,146.883
-26,16,139.673
-24,16,131.789
-22,16,123.271
-20,16,114.158
-18,16,104.497
-16,16,94.3334
-14,16,83.7172
-12,16,72.6999
-10,16,61.3349
-8,16,49.6774
-6,16,37.7839
-4,16,25.712
-2,16,13.5201
0,16,1.26733
2,16,-10.9871
4,16,-23.1839
6,16,-35.2639
8,16,-47.1688
10,16,-58.8409
12,16,-70.2236
14,16,-81.2618
16,16,-91.9021
18,16,-102.093
20,16,-111.784
22,16,-120.93
24,16,-129.484
26,16,-137.407
28,16,-144.658
30,16,-151.203
32,16,-157.01
34,16,-162.05
36,16,-166.299
38,16,-169.735
40,16,-172.342
42,16,-174.106
44,16,-175.019
46,16,-175.076
48,16,-174.277
50,16,-172.625
52,16,-170.127
54,16,-166.797
56,16,-162.649
58,16,-157.705
60,16,-151.987
62,16,-145.525
64,16,-138.348
66,16,-130.493
68,16,-121.997
70,16,-112.903
72,16,-103.254
74,16,-93.0985
76,16,-82.4855
78,16,-71.4672
80,16,-60.0978
82,16,-48.433
84,16,-36.5302
86,16,-24.4478
88,16,-12.2452
90,16,0.0177407
92,16,12.2806
94,16,24.4833
96,16,36.5656
98,16,48.4684
100,16,60.1332
102,16,71.5025
104,16,82.5207
106,16,93.1337
108,16,103.289
110,16,112.938
112,16,122.032
114,16,130.528
116,16,138.383
118,16,145.559
120,16,152.022
122,16,157.739
124,16,162.684
126,16,166.831
128,16,170.161
130,16,172.658
132,16,174.311
134,16,175.11
136,16,175.052
138,16,174.139
140,16,172.375
142,16,169.768
144,16,166.331
146,16,162.083
148,16,157.042
150,16,151.235
152,16,144.69
154,16,137.438
156,16,129.515
158,16,120.96
160,16,111.815
162,16,102.123
164,16,91.9322
166,16,81.2917
168,16,70.2532
170,16,58.8702
172,16,47.1979
174,16,35.2928
176,16,23.2125
178,16,11.0154
180,16,-1.23925
-180,18,-1.36661
-178,18,-16.5012
-176,18,-31.5608
-174,18,-46.4727
-172,18,-61.1649
-170,18,-75.5663
-168,18,-89.6072
-166,18,-103.22
-164,18,-116.338
-162,18,-128.897
-160,18,-140.838
-158,18,-152.102
-156,18,-162.633
-154,18,-172.381
-152,18,-181.297
-150,18,-189.339
-148,18,-196.466
-146,18,-202.644
-144,18,-207.841
-142,18,-212.032
-140,18,-215.196
-138,18,-217.316
-136,18,-218.382
-134,18,-218.388
-132,18,-217.333
-130,18,-215.221
-128,18,-212.063
-126,18,-207.872
-124,18,-202.669
-122,18,-196.478
-120,18,-189.329
-118,18,-181.257
-116,18,-172.3
-114,18,-162.502
-112,18,-151.911
-110,18,-140.577
-108,18,-128.555
-106,18,-115.906
-104,18,-102.689
-102,18,-88.9697
-100,18,-74.8152
-98,18,-60.2944
-96,18,-45.4786
-94,18,-30.44
-92,18,-15.2523
-90,18,0.0100236
-88,18,15.2724
-86,18,30.4601
-84,18,45.4986
-82,18,60.3146
-80,18,74.8353
-78,18,88.9899
-76,18,102.709
-74,18,115.926
-72,18,128.576
-70,18,140.597
-68,18,151.931
-66,18,162.523
-64,18,172.321
-62,18,181.278
-60,18,189.35
-58,18,196.499
-56,18,202.69
-54,18,207.893
-52,18,212.084
-50,18,215.243
-48,18,217.355
-46,18,218.41
-44,18,218.405
-42,18,217.339
-40,18,215.219
-38,18,212.055
-36,18,207.864
-34,18,202.667
-32,18,196.49
-30,18,189.363
-28,18,181.322
-26,18,172.405
-24,18,162.658
-22,18,152.127
-20,18,140.864
-18,18,128.923
-16,18,116.364
-14,18,103.246
-12,18,89.6338
-10,18,75.5932
-8,18,61.1921
-6,18,46.5002
-4,18,31.5885
-2,18,16.5292
0,18,1.39492
2,18,-13.7412
4,18,-28.806
6,18,-43.7268
8,18,-58.4314
10,18,-72.8488
12,18,-86.9093
14,18,-100.545
16,18,-113.689
18,18,-126.279
20,18,-138.253
22,18,-149.554
24,18,-160.125
26,18,-169.916
28,18,-178.879
30,18,-186.969
32,18,-194.149
34,18,-200.381
36,18,-205.636
38,18,-209.887
40,18,-213.113
42,18,-215.299
44,18,-216.432
46,18,-216.508
48,18,-215.524
50,18,-213.486
52,18,-210.403
54,18,-206.289
56,18,-201.165
58,18,-195.055
60,18,-187.988
62,18,-179.999
64,18,-171.126
66,18,-161.414
68,18,-150.909
70,18,-139.662
72,18,-127.729
74,18,-115.168
76,18,-102.041
78,18,-88.4123
80,18,-74.3486
82,18,-59.9191
84,18,-45.1947
86,18,-30.2479
88,18,-15.1522
90,18,0.0181577
92,18,15.1885
94,18,30.2842
96,18,45.231
98,18,59.9553
100,18,74.3848
102,18,88.4485
104,18,102.077
106,18,115.204
108,18,127.765
110,18,139.698
112,18,150.944
114,18,161.449
116,18,171.162
118,18,180.034
120,18,188.023
122,18,195.09
124,18,201.2
126,18,206.324
128,18,210.437
130,18,213.52
132,18,215.558
134,18,216.542
136,18,216.466
138,18,215.332
140,18,213.147
142,18,209.92
144,18,205.669
146,18,200.414
148,18,194.181
150,18,187.002
152,18,178.911
154,18,169.948
156,18,160.156
158,18,149.585
160,18,138.284
162,18,126.31
164,18,113.72
166,18,100.575
168,18,86.9393
170,18,72.8785
172,18,58.4608
174,18,43.7559
176,18,28.8349
178,18,13.7698
180,18,-1.36661
-180,20,-1.48458
-178,20,-19.6632
-176,20,-37.7522
-174,20,-55.6644
-172,20,-73.3133
-170,20,-90.6139
-168,20,-107.483
-166,20,-123.838
-164,20,-139.6
-162,20,-154.694
-160,20,-169.045
-158,20,-182.585
-156,20,-195.246
-154,20,-206.967
-152,20,-217.692
-150,20,-227.366
-148,20,-235.943
-146,20,-243.379
-144,20,-249.639
-142,20,-254.69
-140,20,-258.508
-138,20,-261.072
-136,20,-262.369
-134,20,-262.392
-132,20,-261.14
-130,20,-258.617
-128,20,-254.836
-126,20,-249.813
-124,20,-243.572
-122,20,-236.143
-120,20,-227.561
-118,20,-217.868
-116,20,-207.111
-114,20,-195.341
-112,20,-182.615
-110,20,-168.996
-108,20,-154.549
-106,20,-139.345
-104,20,-123.458
-102,20,-106.967
-100,20,-89.951
-98,20,-72.494
-96,20,-54.6815
-94,20,-36.6008
-92,20,-18.3404
-90,20,0.00990665
-88,20,18.3603
-86,20,36.6206
-84,20,54.7014
-82,20,72.5139
-80,20,89.9709
-78,20,106.987
-76,20,123.479
-74,20,139.365
-72,20,154.569
-70,20,169.016
-68,20,182.635
-66,20,195.361
-64,20,207.131
-62,20,217.889
-60,20,227.582
-58,20,236.164
-56,20,243.593
-54,20,249.834
-52,20,254.857
-50,20,258.639
-48,20,261.162
-46,20,262.414
-44,20,262.392
-42,20,261.095
-40,20,258.531
-38,20,254.713
-36,20,249.662
-34,20,243.403
-32,20,235.966
-30,20,227.39
-28,20,217.716
-26,20,206.992
-24,20,195.271
-22,20,182.61
-20,20,169.071
-18,20,154.72
-16,20,139.627
-14,20,123.864
-12,20,107.509
-10,20,90.641
-8,20,73.3407
-6,20,55.692
-4,20,37.7801
-2,20,19.6914
0,20,1.51311
2,20,-16.6672
4,20,-34.762
6,20,-52.6839
8,20,-70.3466
10,20,-87.665
12,20,-104.555
14,20,-120.936
16,20,-136.728
18,20,-151.855
20,20,-166.243
22,20,-179.823
24,20,-192.528
26,20,-204.297
28,20,-215.072
30,20,-224.8
32,20,-233.434
34,20,-240.931
36,20,-247.254
38,20,-252.371
40,20,-256.257
42,20,-258.893
44,20,-260.263
46,20,-260.362
48,20,-259.188
50,20,-256.746
52,20,-253.046
54,20,-248.107
56,20,-241.952
58,20,-234.61
60,20,-226.117
62,20,-216.514
64,20,-205.848
66,20,-194.17
68,20,-181.538
70,20,-168.013
72,20,-153.661
74,20,-138.553
76,20,-122.763
78,20,-106.369
80,20,-89.4503
82,20,-72.0913
84,20,-54.377
86,20,-36.3948
88,20,-18.2331
90,20,0.0185411
92,20,18.2701
94,20,36.4318
96,20,54.4141
98,20,72.1283
100,20,89.4873
102,20,106.406
104,20,122.8
106,20,138.59
108,20,153.698
110,20,168.049
112,20,181.574
114,20,194.206
116,20,205.884
118,20,216.55
120,20,226.153
122,20,234.646
124,20,241.987
126,20,248.142
128,20,253.081
130,20,256.781
132,20,259.223
134,20,260.397
136,20,260.298
138,20,258.927
140,20,256.291
142,20,252.405
144,20,247.287
146,20,240.964
148,20,233.467
150,20,224.833
152,20,215.104
154,20,204.329
156,20,192.56
158,20,179.855
160,20,166.274
162,20,151.886
164,20,136.759
166,20,120.967
168,20,104.586
170,20,87.695
172,20,70.3764
174,20,52.7133
176,20,34.7911
178,20,16.6961
180,20,-1.48458
-180,22,-1.59257
-178,22,-22.9251
-176,22,-44.1529
-174,22,-65.1739
-172,22,-85.887
-170,22,-106.192
-168,22,-125.992
-166,22,-145.191
-164,22,-163.697
-162,22,-181.419
-160,22,-198.272
-158,22,-214.173
-156,22,-229.046
-154,22,-242.818
-152,22,-255.421
-150,22,-266.793
-148,22,-276.879
-146,22,-285.627
-144,22,-292.995
-142,22,-298.944
-140,22,-303.446
-138,22,-306.477
-136,22,-308.02
-134,22,-308.067
-132,22,-306.615
-130,22,-303.671
-128,22,-299.248
-126,22,-293.366
-124,22,-286.053
-122,22,-277.342
-120,22,-267.276
-118,22,-255.903
-116,22,-243.278
-114,22,-229.462
-112,22,-214.521
-110,22,-198.529
-108,22,-181.563
-106,22,-163.706
-104,22,-145.046
-102,22,-125.674
-100,22,-105.684
-98,22,-85.1754
-96,22,-64.2481
-94,22,-43.005
-92,22,-21.5506
-90,22,0.00986178
-88,22,21.5703
-86,22,43.0248
-84,22,64.2678
-82,22,85.1952
-80,22,105.704
-78,22,125.694
-76,22,145.066
-74,22,163.726
-72,22,181.583
-70,22,198.549
-68,22,214.541
-66,22,229.482
-64,22,243.298
-62,22,255.924
-60,22,267.297
-58,22,277.363
-56,22,286.074
-54,22,293.387
-52,22,299.27
-50,22,303.693
-48,22,306.637
-46,22,308.089
-44,22,308.042
-42,22,306.499
-40,22,303.469
-38,22,298.967
-36,22,293.018
-34,22,285.65
-32,22,276.902
-30,22,266.817
-28,22,255.445
-26,22,242.843
-24,22,229.071
-22,22,214.198
-20,22,198.297
-18,22,181.445
-16,22,163.723
-14,22,145.218
-12,22,126.019
-10,22,106.22
-8,22,85.9145
-6,22,65.2017
-4,22,44.181
-2,22,22.9536
0,22,1.62134
2,22,-19.7131
4,22,-40.9472
6,22,-61.9789
8,22,-82.707
10,22,-103.032
12,22,-122.856
14,22,-142.082
16,22,-160.62
18,22,-178.378
20,22,-195.271
22,22,-211.217
24,22,-226.138
26,22,-239.961
28,22,-252.619
30,22,-264.05
32,22,-274.198
34,22,-283.012
36,22,-290.448
38,22,-296.469
40,22,-301.045
42,22,-304.153
44,22,-305.775
46,22,-305.904
48,22,-304.537
50,22,-301.679
52,22,-297.344
54,22,-291.552
56,22,-284.331
58,22,-275.714
60,22,-265.743
62,22,-254.466
64,22,-241.938
66,22,-228.22
68,22,-213.379
70,22,-197.487
72,22,-180.622
74,22,-162.868
76,22,-144.31
78,22,-125.04
80,22,-105.154
82,22,-84.7492
84,22,-63.926
86,22,-42.7872
88,22,-21.4371
90,22,0.0188901
92,22,21.4749
94,22,42.8249
96,22,63.9637
98,22,84.7869
100,22,105.192
102,22,125.078
104,22,144.347
106,22,162.905
108,22,180.66
110,22,197.524
112,22,213.416
114,22,228.257
116,22,241.975
118,22,254.502
120,22,265.779
122,22,275.75
124,22,284.367
126,22,291.588
128,22,297.38
130,22,301.715
132,22,304.572
134,22,305.939
136,22,305.81
138,22,304.187
140,22,301.08
142,22,296.503
144,22,290.482
146,22,283.045
148,22,274.231
150,22,264.084
152,22,252.652
154,22,239.994
156,22,226.17
158,22,211.249
160,22,195.303
162,22,178.41
164,22,160.651
166,22,142.113
168,22,122.886
170,22,103.062
172,22,82.737
174,22,62.0086
176,22,40.9766
178,22,19.7422
180,22,-1.59257
-180,24,-1.69013
-178,24,-26.2312
-176,24,-50.6524
-174,24,-74.8365
-172,24,-98.6676
-170,24,-122.031
-168,24,-144.815
-166,24,-166.91
-164,24,-188.209
-162,24,-208.608
-160,24,-228.011
-158,24,-246.321
-156,24,-263.45
-154,24,-279.315
-152,24,-293.837
-150,24,-306.944
-148,24,-318.573
-146,24,-328.664
-144,24,-337.167
-142,24,-344.04
-140,24,-349.247
-138,24,-352.76
-136,24,-354.561
-134,24,-354.639
-132,24,-352.991
-130,24,-349.625
-128,24,-344.554
-126,24,-337.801
-124,24,-329.399
-122,24,-319.385
-120,24,-307.809
-118,24,-294.726
-116,24,-280.198
-114,24,-264.296
-112,24,-247.097
-110,24,-228.684
-108,24,-209.148
-106,24,-188.584
-104,24,-167.093
-102,24,-144.779
-100,24,-121.753
-98,24,-98.128
-96,24,-74.0196
-94,24,-49.5466
-92,24,-24.8295
-90,24,0.00988985
-88,24,24.8493
-86,24,49.5664
-84,24,74.0394
-82,24,98.1479
-80,24,121.773
-78,24,144.799
-76,24,167.113
-74,24,188.604
-72,24,209.168
-70,24,228.705
-68,24,247.117
-66,24,264.316
-64,24,280.219
-62,24,294.747
-60,24,307.83
-58,24,319.406
-56,24,329.42
-54,24,337.822
-52,24,344.575
-50,24,349.646
-48,24,353.013
-46,24,354.661
-44,24,354.583
-42,24,352.782
-40,24,349.269
-38,24,344.063
-36,24,337.191
-34,24,328.687
-32,24,318.596
-30,24,306.968
-28,24,293.861
-26,24,279.34
-24,24,263.475
-22,24,246.346
-20,24,228.036
-18,24,208.635
-16,24,188.235
-14,24,166.937
-12,24,144.842
-10,24,122.059
-8,24,98.6953
-6,24,74.8645
-4,24,50.6807
-2,24,26.2599
0,24,1.71913
2,24,-22.824
4,24,-47.252
6,24,-71.4477
8,24,-95.2951
10,24,-118.68
12,24,-141.489
14,24,-163.614
16,24,-184.948
18,24,-205.387
20,24,-224.832
22,24,-243.19
24,24,-260.371
26,24,-276.292
28,24,-290.873
30,24,-304.044
32,24,-315.739
34,24,-325.901
36,24,-334.478
38,24,-341.427
40,24,-346.713
42,24,-350.309
44,24,-352.195
46,24,-352.361
48,24,-350.803
50,24,-347.528
52,24,-342.551
54,24,-335.895
56,24,-327.589
58,24,-317.675
60,24,-306.2
62,24,-293.218
64,24,-278.793
66,24,-262.995
68,24,-245.901
70,24,-227.594
72,24,-208.164
74,24,-187.707
76,24,-166.323
78,24,-144.117
80,24,-121.199
82,24,-97.6827
84,24,-73.683
86,24,-49.319
88,24,-24.711
90,24,0.0192043
92,24,24.7494
94,24,49.3574
96,24,73.7214
98,24,97.721
100,24,121.238
102,24,144.155
104,24,166.361
106,24,187.745
108,24,208.202
110,24,227.631
112,24,245.938
114,24,263.032
116,24,278.83
118,24,293.255
120,24,306.237
122,24,317.712
124,24,327.626
126,24,335.931
128,24,342.588
130,24,347.564
132,24,350.839
134,24,352.396
136,24,352.23
138,24,350.344
140,24,346.748
142,24,341.462
144,24,334.512
146,24,325.935
148,24,315.773
150,24,304.077
152,24,290.906
154,24,276.324
156,24,260.404
158,24,243.223
160,24,224.864
162,24,205.418
164,24,184.979
166,24,163.645
168,24,141.52
170,24,118.71
172,24,95.3254
174,24,71.4777
176,24,47.2817
178,24,22.8534
180,24,-1.69013
-180,26,-1.77691
-178,26,-29.5244
-176,26,-57.1369
-174,26,-84.4825
-172,26,-111.431
-170,26,-137.852
-168,26,-163.62
-166,26,-188.611
-164,26,-212.706
-162,26,-235.787
-160,26,-257.742
-158,26,-278.466
-156,26,-297.858
-154,26,-315.822
-152,26,-332.271
-150,26,-347.122
-148,26,-360.303
-146,26,-371.747
-144,26,-381.396
-142,26,-389.201
-140,26,-395.122
-138,26,-399.128
-136,26,-401.196
-134,26,-401.314
-132,26,-399.478
-130,26,-395.696
-128,26,-389.983
-126,26,-382.364
-124,26,-372.876
-122,26,-361.562
-120,26,-348.477
-118,26,-333.682
-116,26,-317.249
-114,26,-299.258
-112,26,-279.795
-110,26,-258.956
-108,26,-236.842
-106,26,-213.562
-104,26,-189.229
-102,26,-163.963
-100,26,-137.889
-98,26,-111.135
-96,26,-83.8323
-94,26,-56.1158
-92,26,-28.1223
-90,26,0.00999027
-88,26,28.1423
-86,26,56.1358
-84,26,83.8523
-82,26,111.155
-80,26,137.909
-78,26,163.984
-76,26,189.249
-74,26,213.582
-72,26,236.862
-70,26,258.976
-68,26,279.815
-66,26,299.278
-64,26,317.27
-62,26,333.702
-60,26,348.497
-58,26,361.583
-56,26,372.897
-54,26,382.385
-52,26,390.004
-50,26,395.717
-48,26,399.5
-46,26,401.336
-44,26,401.218
-42,26,399.151
-40,26,395.145
-38,26,389.224
-36,26,381.419
-34,26,371.77
-32,26,360.327
-30,26,347.146
-28,26,332.295
-26,26,315.847
-24,26,297.883
-22,26,278.492
-20,26,257.768
-18,26,235.813
-16,26,212.732
-14,26,188.638
-12,26,163.647
-10,26,137.879
-8,26,111.458
-6,26,84.5108
-4,26,57.1655
-2,26,29.5533
0,26,1.80614
2,26,-25.9436
4,26,-53.5635
6,26,-80.9215
8,26,-107.887
10,26,-134.331
12,26,-160.127
14,26,-185.151
16,26,-209.282
18,26,-232.405
20,26,-254.407
22,26,-275.182
24,26,-294.629
26,26,-312.653
28,26,-329.165
30,26,-344.084
32,26,-357.336
34,26,-368.855
36,26,-378.583
38,26,-386.47
40,26,-392.476
42,26,-396.569
44,26,-398.727
46,26,-398.938
48,26,-397.197
50,26,-393.512
52,26,-387.898
54,26,-380.38
56,26,-370.995
58,26,-359.785
60,26,-346.805
62,26,-332.117
64,26,-315.791
66,26,-297.909
68,26,-278.555
70,26,-257.826
72,26,-235.823
74,26,-212.654
76,26,-188.432
78,26,-163.279
80,26,-137.317
82,26,-110.675
84,26,-83.4845
86,26,-55.8807
88,26,-28
90,26,0.019484
92,26,28.039
94,26,55.9197
96,26,83.5234
98,26,110.714
100,26,137.355
102,26,163.317
104,26,188.471
106,26,212.692
108,26,235.861
110,26,257.864
112,26,278.593
114,26,297.947
116,26,315.829
118,26,332.154
120,26,346.842
122,26,359.822
124,26,371.032
126,26,380.417
128,26,387.934
130,26,393.548
132,26,397.233
134,26,398.974
136,26,398.763
138,26,396.604
140,26,392.511
142,26,386.505
144,26,378.617
146,26,368.889
148,26,357.37
150,26,344.118
152,26,329.199
154,26,312.686
156,26,294.662
158,26,275.215
160,26,254.439
162,26,232.437
164,26,209.314
166,26,185.182
168,26,160.158
170,26,134.362
172,26,107.918
174,26,80.9517
176,26,53.5934
178,26,25.9732
180,26,-1.77691
-180,28,-1.8527
-178,28,-32.7468
-176,28,-63.4913
-174,28,-93.94
-172,28,-123.948
-170,28,-153.372
-168,28,-182.071
-166,28,-209.909
-164,28,-236.752
-162,28,-262.469
-160,28,-286.938
-158,28,-310.039
-156,28,-331.661
-154,28,-351.696
-152,28,-370.046
-150,28,-386.62
-148,28,-401.337
-146,28,-414.121
-144,28,-424.907
-142,28,-433.641
-140,28,-440.276
-138,28,-444.777
-136,28,-447.118
-134,28,-447.285
-132,28,-445.274
-130,28,-441.091
-128,28,-434.754
-126,28,-426.29
-124,28,-415.739
-122,28,-403.15
-120,28,-388.583
-118,28,-372.106
-116,28,-353.799
-114,28,-333.751
-112,28,-312.059
-110,28,-288.828
-108,28,-264.173
-106,28,-238.214
-104,28,-211.079
-102,28,-182.9
-100,28,-153.818
-98,28,-123.976
-96,28,-93.5197
-94,28,-62.6013
-92,28,-31.3732
-90,28,0.0101609
-88,28,31.3935
-86,28,62.6216
-84,28,93.5401
-82,28,123.996
-80,28,153.839
-78,28,182.921
-76,28,211.099
-74,28,238.235
-72,28,264.194
-70,28,288.849
-68,28,312.079
-66,28,333.772
-64,28,353.82
-62,28,372.127
-60,28,388.603
-58,28,403.171
-56,28,415.76
-54,28,426.312
-52,28,434.775
-50,28,441.113
-48,28,445.296
-46,28,447.307
-44,28,447.14
-42,28,444.799
-40,28,440.299
-38,28,433.664
-36,28,424.931
-34,28,414.144
-32,28,401.361
-30,28,386.645
-28,28,370.07
-26,28,351.721
-24,28,331.686
-22,28,310.065
-20,28,286.964
-18,28,262.496
-16,28,236.778
-14,28,209.936
-12,28,182.099
-10,28,153.4
-8,28,123.976
-6,28,93.9684
-4,28,63.5201
-2,28,32.7759
0,28,1.88211
2,28,-29.0144
4,28,-59.7668
6,28,-90.2288
8,28,-120.255
10,28,-149.703
12,28,-178.432
14,28,-206.305
16,28,-233.187
18,28,-258.949
20,28,-283.467
22,28,-306.623
24,28,-328.303
26,28,-348.401
28,28,-366.819
30,28,-383.466
32,28,-398.257
34,28,-411.121
36,28,-421.99
38,28,-430.81
40,28,-437.535
42,28,-442.128
44,28,-444.564
46,28,-444.829
48,28,-442.917
50,28,-438.836
52,28,-432.603
54,28,-424.245
56,28,-413.801
58,28,-401.321
60,28,-386.863
62,28,-370.497
64,28,-352.301
66,28,-332.366
68,28,-310.786
70,28,-287.67
72,28,-263.128
74,28,-237.284
76,28,-210.263
78,28,-182.199
80,28,-153.232
82,28,-123.505
84,28,-93.1641
86,28,-62.361
88,28,-31.2482
90,28,0.01973
92,28,31.2877
94,28,62.4004
96,28,93.2035
98,28,123.544
100,28,153.271
102,28,182.239
104,28,210.302
106,28,237.323
108,28,263.167
110,28,287.708
112,28,310.825
114,28,332.404
116,28,352.34
118,28,370.535
120,28,386.9
122,28,401.358
124,28,413.839
126,28,424.282
128,28,432.64
130,28,438.873
132,28,442.954
134,28,444.865
136,28,444.6
138,28,442.163
140,28,437.57
142,28,430.845
144,28,422.025
146,28,411.155
148,28,398.292
150,28,383.5
152,28,366.853
154,28,348.435
156,28,328.336
158,28,306.656
160,28,283.5
162,28,258.981
164,28,233.219
166,28,206.336
168,28,178.464
170,28,149.734
172,28,120.286
174,28,90.2592
176,28,59.7969
178,28,29.0442
180,28,-1.8527
-180,30,-1.91737
-178,30,-35.8406
-176,30,-69.6005
-174,30,-103.037
-172,30,-135.992
-170,30,-168.309
-168,30,-199.834
-166,30,-230.417
-164,30,-259.911
-162,30,-288.174
-160,30,-315.071
-158,30,-340.471
-156,30,-364.249
-154,30,-386.291
-152,30,-406.485
-150,30,-424.733
-148,30,-440.943
-146,30,-455.033
-144,30,-466.93
-142,30,-476.572
-140,30,-483.91
-138,30,-488.902
-136,30,-491.519
-134,30,-491.746
-132,30,-489.577
-130,30,-485.017
-128,30,-478.087
-126,30,-468.815
-124,30,-457.244
-122,30,-443.428
-120,30,-427.432
-118,30,-409.333
-116,30,-389.216
-114,30,-367.18
-112,30,-343.331
-110,30,-317.786
-108,30,-290.67
-106,30,-262.117
-104,30,-232.265
-102,30,-201.264
-100,30,-169.266
-98,30,-136.429
-96,30,-102.915
-94,30,-68.8915
-92,30,-34.5262
-90,30,0.0103982
-88,30,34.547
-86,30,68.9123
-84,30,102.936
-82,30,136.449
-80,30,169.287
-78,30,201.285
-76,30,232.286
-74,30,262.137
-72,30,290.691
-70,30,317.807
-68,30,343.352
-66,30,367.201
-64,30,389.237
-62,30,409.354
-60,30,427.454
-58,30,443.45
-56,30,457.265
-54,30,468.836
-52,30,478.108
-50,30,485.039
-48,30,489.599
-46,30,491.769
-44,30,491.542
-42,30,488.924
-40,30,483.933
-38,30,476.596
-36,30,466.953
-34,30,455.056
